address_name,category_group_code,category_group_name,category_name,id,phone,place_name,road_address_name,x,y,rating,review_count,blog_count,hourly_visit,img_url
서울 강남구 대치동 957-5,FD6,음식점,음식점 > 일식,1406873213,070-7712-0930,이치규 본점,서울 강남구 삼성로86길 14,127.058622198148,37.5057012223805,4.2,21,276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F63E128C28E294D3094657775D39AE716
서울 강남구 대치동 995-14,FD6,음식점,음식점 > 일식,7827799,02-2016-1235,파크하얏트 서울 더 팀버하우스,서울 강남구 테헤란로 606,127.064092800923,37.5083968905154,4.1,28,98,"[16.1, 16.1, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 16.7, 16.1, 16.1, 16.1, 47.8, 50.6, 44.4, 40.0, 33.3, 28.3, 25.0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F370b1302880f1939b4827198ba1c75a9369a5869%3Foriginal
서울 강남구 대치동 907-8,FD6,음식점,"음식점 > 일식 > 초밥,롤",586069631,02-561-7898,스시노스시,서울 강남구 역삼로 413,127.05217241613,37.5011253371328,3.8,38,67,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 49.4, 59.4, 52.2, 65.0, 37.2, 41.1, 63.9, 52.8, 47.8, 41.1, 33.3, 20.0, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4d38135040032381d9b2cd5a62dd98797a03a037%3Foriginal
서울 강남구 대치동 897-13,FD6,음식점,"음식점 > 일식 > 초밥,롤",1011670789,,스시이안앤 선릉역점,서울 강남구 선릉로86길 10,127.05066058502752,37.50309469262571,3.5,14,239,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 41.1, 57.8, 44.4, 35.6, 34.4, 34.4, 54.4, 57.2, 44.4, 33.3, 31.1, 20.6, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1fa72c6fe0700f16b110de3a6e1ee2b6bea00a40%3Foriginal
서울 강남구 대치동 894-5,FD6,음식점,음식점 > 일식 > 참치회,43312928,02-3454-1237,정참치,서울 강남구 삼성로81길 22,127.055901165442,37.5043321124244,3.8,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9C4E7B088B0A49068611C5C73E1EF129
서울 강남구 대치동 956-19,FD6,음식점,음식점 > 일식,1544726790,010-2665-3444,훈,서울 강남구 삼성로84길 28,127.059846989188,37.5057645795792,3.6,17,291,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd6e55d7dac518bb8d72dea27ba2f2ea2f0ebfc0791fc144f251281eda79b2fa2
서울 강남구 대치동 893,FD6,음식점,음식점 > 일식 > 참치회,9408919,02-569-7837,자유참치,서울 강남구 삼성로85길 11,127.05635171050436,37.50489412566724,3.5,22,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4f33345a88a1f30f8b984836760646162e2c4ede%3Foriginal
서울 강남구 대치동 923-12,FD6,음식점,"음식점 > 일식 > 돈까스,우동",923533841,070-7757-3147,101번지남산돈까스 대치점,서울 강남구 도곡로63길 27,127.05364320470214,37.49880458787857,2.2,15,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA5MDFfMTA2%2FMDAxNzU2Njg4NjUxMzAy.RTb-KHLmj7iWlSKVWFA9XhPqZfqPnRlLbrMuvYAv76Ag.66hXO9-uJYeM4MEHEqW_Cqm6Ozf1hHe-MGaa6DnMelYg.JPEG%2FIMG%25EF%25BC%25BF1021.jpg%3Ftype%3Dw773
서울 강남구 대치동 903-7,FD6,음식점,"음식점 > 일식 > 돈까스,우동",27467549,02-591-4827,댓짱돈까스 대치점,서울 강남구 삼성로75길 17,127.056764327387,37.5031531856879,4.3,12,0,"[16.1, 16.1, 16.7, 16.7, 16.7, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 47.2, 16.7, 28.3, 25.0, 16.7, 25.6, 16.1, 41.7, 16.1, 30.0, 25.0, 16.1, 16.1]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F79a6e225bb58da98f04a090e5746fe18b6bccabe%3Foriginal
서울 강남구 대치동 956-28,FD6,음식점,"음식점 > 일식 > 초밥,롤",1113356736,02-2135-1998,박해동스시,서울 강남구 삼성로82길 19,127.059231582967,37.5054297158488,4.3,12,73,"[24.4, 18.3, 16.1, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 16.7, 16.7, 16.7, 39.4, 54.4, 37.2, 33.9, 31.1, 26.7, 16.1]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F402a4476077d5ede2d3a9f5306ea56b299611ea6%3Foriginal
서울 강남구 대치동 900-18,FD6,음식점,음식점 > 일식 > 일식집,715566785,02-557-1833,오마치슌,서울 강남구 역삼로65길 20,127.052556788951,37.5025424487895,4.7,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTExMjdfMTk5%2FMDAxNzY0MjIxMzk1NjUx.Kbrw8IUoIbv7dZQImVhPiUzTCPuiaDhJKhn0D0krikUg.KagW0iSJbqqsIzCTz-rTXE63NLbaWzyYMlW19gTJvoEg.JPEG%2FSE-dec2c2f0-f840-4e0a-87a7-09c662e1a1cd.jpg%3Ftype%3Dw773
서울 강남구 대치동 911-13,FD6,음식점,"음식점 > 일식 > 돈까스,우동",1196657047,02-501-1483,미아리우동집 대치동점,서울 강남구 역삼로 452,127.05655782082918,37.50225858617416,4.7,0,0,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 16.7, 35.6, 31.7, 27.8, 30.6, 36.1, 16.1, 16.1, 16.1, 17.8, 16.7, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEwMjBfNjEg%2FMDAxNzYwOTMzNDYzODEw.nXhYeO9_-_IQB9N-1FcyGkkdT-7CxmzU2E1XO7H-N68g.PeM8ffbaHN-uCXN4dnXCps-EZDPSRDNgt2E62naQXv4g.JPEG%2FKakaoTalk_20251020_131000549.jpg%3Ftype%3Dw966
서울 강남구 대치동 1000-2,FD6,음식점,음식점 > 일식,27310096,02-508-1430,카레마치 삼성역점,서울 강남구 테헤란로108길 22,127.06581730196108,37.50804545139495,3.0,7,111,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA3MTRfMTM3%2FMDAxNzUyNDYzMTcwNDE5.-r3EE4qWxn2J8ckDtIWKZkN-iO8YLoYGahQFe6KOdnsg.za7s26jzdNOZIEmNwwHHXICGMhAI1oHPo57-FEixn0og.JPEG%2F900%25EF%25BC%25BF20250714%25EF%25BC%25BF120051.jpg%3Ftype%3Dw773
서울 강남구 대치동 919-7,FD6,음식점,음식점 > 일식,317627684,,스아게 대치점,서울 강남구 역삼로64길 15,127.053275463549,37.5001067081249,3.7,26,65,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEyMDRfMTU1%2FMDAxNzY0ODE2MzI3Njg1.5R2ZoKyxXSPNxZ9brVYCCC3NaTOWpSvFUHKhIITC0_kg.lX9n7KjdSMBDxR7DZ4_a6tzipHdBUY5TR_kJOpshqzUg.JPEG%2FIMG%25EF%25BC%25BF8703.jpg%3Ftype%3Dw386
서울 강남구 대치동 942-4,FD6,음식점,음식점 > 일식 > 일본식라면,162313328,,라멘호토리,서울 강남구 삼성로 434,127.057680047473,37.5056458238692,4.2,29,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEyMDdfMTIy%2FMDAxNzY1MDg4NTM5MjQ5.Obt_Tng1j-LNqBKC9lYViAKufx8gtQgXorGza9uPEKAg.kR5CgUum8lpR_QZUyiRGaTva6IUew3W518W7vw6Pfqwg.JPEG%2FSE-eb210308-c3da-43e2-8ec3-700dea0edb8e.jpg%3Ftype%3Dw773
서울 강남구 대치동 896-7,FD6,음식점,음식점 > 일식,320122827,0503-7152-7026,나이스샤워 선릉역점,서울 강남구 선릉로86길 26,127.051837064163,37.5035266648845,4.0,60,297,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F68E0F92863B24BC7A8D363B9B3A16169
서울 강남구 대치동 316,FD6,음식점,"음식점 > 일식 > 돈까스,우동",13025336,02-565-2727,할아버지돈까스,서울 강남구 삼성로 212,127.06382356863573,37.49505314163887,4.3,15,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA2MjVfMTcg%2FMDAxNzUwODMwMTI2Mzc5.474fftxQbb5oNPeFLAgw8xu3FU73Uhefn9a5HO0U86Qg.8IMVqwFwaUdlh8t6CZYRM30dlrvau1ybz2hol56-vO4g.JPEG%2FSE-9a5f0c6d-e920-493f-856b-e65961b1b426.jpg%3Ftype%3Dw773
서울 강남구 대치동 932-9,FD6,음식점,"음식점 > 일식 > 돈까스,우동",16820983,02-556-0369,본정돈까스,서울 강남구 삼성로63길 17,127.058751988836,37.4995806268769,4.1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA1MDlfNzkg%2FMDAxNzQ2Nzk1MjI0OTUx.n_jOqdac5FCZCzIB9xyqX2kxWvfIeCsdhsIgnzyIVn4g.TDbXadWp6nAfCp0ckWVw6UISNtfLgQgEFdzkllODnQ0g.JPEG%2FKakaoTalk_20250509_214154893_01.jpg%3Ftype%3Dw386
서울 강남구 대치동 957-18,FD6,음식점,음식점 > 일식 > 일식집,1632926416,02-568-0076,모리,서울 강남구 삼성로84길 10,127.0584895858,37.5053327770138,4.2,5,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fadfb1a55396328a2d3e5ad9f571bad15bee34665%3Foriginal
서울 강남구 대치동 901-66,FD6,음식점,음식점 > 일식 > 일식집,339934516,,성균관사시미,서울 강남구 삼성로81길 21,127.055965481583,37.5041329597779,4.3,4,68,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F07c0f05da46c20702cca70ed20f001c7333999d1%3Foriginal
서울 강남구 대치동 897-6,FD6,음식점,"음식점 > 일식 > 돈까스,우동",94481995,02-6014-6030,카츠젠 선릉점,서울 강남구 선릉로86길 6,127.050304277705,37.5030047443433,2.9,21,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTA5MDNfMzgg%2FMDAxNzU2ODY3MDE4Njgx.zWm9sHsrIWsSWvEJfTdYzg-hh9QBlYjOI7ZdErNjH8cg.njsdQMg2ILQmTQ3EQVoGj4zGJoY1VBeMkMwWuoB4n2sg.JPEG%2FIMG%25EF%25BC%25BF1788.jpg%3Ftype%3Dw966
서울 강남구 대치동 983-1,FD6,음식점,음식점 > 중식 > 중국요리,909184198,02-565-5757,몽중헌 대치점,서울 강남구 영동대로 325,127.065527019353,37.5033144349827,3.8,58,171,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 59.4, 62.8, 47.2, 35.6, 19.4, 16.7, 64.4, 53.3, 37.2, 26.7, 23.3, 17.8, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F6b510a2b5fd442f893b0f6bb94be5af31ff02341%3Foriginal
서울 강남구 대치동 889-65,FD6,음식점,음식점 > 중식 > 중국요리,18283045,02-567-6992,마담밍 선릉점,서울 강남구 선릉로86길 5-4,127.050300087601,37.5035021011843,4.4,175,243,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 63.9, 16.7, 40.6, 30.6, 16.1, 16.7, 41.7, 48.9, 40.6, 16.1, 17.2, 16.7, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F9ddeaf2c1e10b4337cd73fa5f1943425d9f34aad%3Foriginal
서울 강남구 대치동 889-5,FD6,음식점,음식점 > 중식 > 중국요리,19789536,02-587-8000,동보성 강남점,서울 강남구 테헤란로 406,127.05011298848952,37.50445724645707,3.2,36,79,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 58.3, 44.4, 37.8, 34.4, 19.4, 16.7, 48.9, 41.7, 34.4, 23.9, 22.2, 17.2, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F187b38edd2ac46349bec4920e3a5bb1d3da205bb%3Foriginal
서울 강남구 대치동 897-27,FD6,음식점,음식점 > 중식 > 양꼬치,23780221,02-562-9233,미쓰양꼬치,서울 강남구 테헤란로64길 26,127.05155406176743,37.50314115836914,4.3,81,874,"[16.7, 16.7, 16.7, 16.7, 16.7, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 22.2, 16.7, 16.1, 16.1, 25.6, 16.1, 16.1, 58.9, 53.9, 16.1, 38.9, 30.6, 25.0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe61e9d200fa87ec61719618064db7df0342fd7e28bd1623c04be4d32afa188b4
서울 강남구 대치동 906-22,FD6,음식점,음식점 > 중식 > 중국요리,10331316,02-501-1515,모리향,서울 강남구 역삼로 419,127.0529382234168,37.50137908007939,3.3,37,116,"[16.7, 16.7, 16.7, 16.7, 16.7, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 52.2, 64.4, 46.1, 38.9, 37.2, 56.7, 48.3, 42.2, 40.6, 33.3, 29.4, 19.4, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffb4b08a8e721736abbe0bd36b8c0ec57a450c35c%3Foriginal
서울 강남구 대치동 950-1,FD6,음식점,음식점 > 중식 > 중국요리,27162373,02-501-7681,하이보 삼성점,서울 강남구 영동대로85길 13,127.06257825973316,37.50692005468687,3.4,82,222,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 52.8, 38.9, 36.7, 26.7, 25.0, 29.4, 37.8, 33.9, 25.0, 25.0, 21.1, 17.2, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3c490a4280660b83a299e6d8e2699a48f358a9e361e026781983b340c5aea707
서울 강남구 대치동 896-25,FD6,음식점,음식점 > 중식 > 중국요리,1248783914,02-515-8892,빠완,서울 강남구 선릉로86길 34,127.05258477117307,37.50373987270777,4.1,86,200,"[16.1, 16.1, 16.7, 16.7, 16.7, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 45.6, 40.85, 36.1, 35.0, 30.6, 36.7, 50.0, 45.6, 35.0, 43.3, 27.8, 32.8, 28.3]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb63c5668ed5ceb99effd107569001768d029637a%3Foriginal
서울 강남구 대치동 913-14,FD6,음식점,음식점 > 중식 > 중국요리,10970806,02-558-3888,홍운장,서울 강남구 삼성로 341,127.05894493716951,37.501906026954735,3.3,44,59,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 62.8, 60.849999999999994, 58.9, 45.0, 38.9, 39.4, 51.7, 46.7, 37.2, 29.4, 19.4, 16.7, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2bb24cc473b95dc4aac71ccebc10e495549da795%3Foriginal
서울 강남구 대치동 957-13,FD6,음식점,음식점 > 중식 > 중국요리,545684836,02-566-8990,취화헌 삼성점,서울 강남구 삼성로 430,127.05777477420745,37.50528807852449,4.1,16,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F75de5b83a65f53f01e1b039cb2d8bef46b294560%3Foriginal
서울 강남구 대치동 896-50,FD6,음식점,음식점 > 중식 > 중국요리,11707591,02-558-2369,도원,서울 강남구 테헤란로70길 28,127.05377683026111,37.50378889134975,4.5,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzExMTNfMTkg%2FMDAxNjk5ODc2OTQ1MjYx._6KfpQkDQSez-0I5R9il2eGmG-TMkma4ngLXeeUofHMg.BJvdwOCtieeGUyCRjFacvAPEKX4lGQb_Sadm9LpVx0gg.JPEG.qwarck123%2FIMG%25EF%25BC%25BF20231113%25EF%25BC%25BF182436333.jpg%3Ftype%3Dw773
서울 강남구 대치동 945-28,FD6,음식점,음식점 > 중식,13084432,02-554-1133,연화산,서울 강남구 테헤란로92길 11,127.06135708952206,37.50729911736395,4.4,23,443,"[18.3, 16.7, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 30.0, 21.1, 21.7, 36.1, 42.8, 54.4, 45.6, 35.6, 26.7, 25.0, 19.4]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4c666bd250890666db771de8e84f6d941cead03b%3Foriginal
서울 강남구 대치동 957-2,FD6,음식점,음식점 > 중식 > 양꼬치 > 이가네양꼬치,927785798,02-501-2392,이가네양꼬치 대치동점,서울 강남구 삼성로86길 8,127.058182150502,37.5055780022442,2.2,51,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5B07E7DDFC774B3C99EA32BB4FD52822
서울 강남구 대치동 946-15,FD6,음식점,음식점 > 중식 > 중국요리,1352630279,02-565-5888,백가향,서울 강남구 영동대로85길 6,127.062941733577,37.5074235232979,3.2,36,22,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 54.4, 71.7, 62.2, 39.4, 36.7, 35.6, 47.2, 41.7, 33.3, 31.1, 19.4, 16.7, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEyMTRfMjAz%2FMDAxNzY1NzAwMTExOTAx.HYLNCePSJ469pccSh1okmTzmpBXJnH6QxOYLAqkn0agg.2dz2tssTCOk1nQnHxfR2Mm9S0ood51_z5LKozwIZxG0g.JPEG%2F3472598315578919484%3A23930944.jpg%3Ftype%3Dw773
서울 강남구 대치동 991-4,FD6,음식점,음식점 > 중식 > 중국요리 > 이비가짬뽕,1377693149,02-553-7484,이비가짬뽕 대치본점,서울 강남구 도곡로 532,127.06464529562258,37.49985956380328,4.7,36,87,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1530A5C2FB0F405DACD5B2F8BD5C9B53
서울 강남구 대치동 507,FD6,음식점,음식점 > 중식 > 양꼬치,23931056,02-558-6898,희앤락,서울 강남구 남부순환로 2936,127.06189961887708,37.493171060980245,2.4,8,442,"[16.1, 16.1, 16.7, 16.7, 16.7, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 22.8, 42.2, 29.4, 21.1, 26.7, 42.2, 47.8, 51.1, 41.1, 27.8, 28.3, 20.0, 16.1]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNTEyMTZfMjUy%2FMDAxNzY1ODcwNTUzNzg2.d7Vk6cABm8SbPCmUc57qPpKME_n7WQ2hxPkhLH9GIEAg.dGKMOtAoSHnbp5v2LC12o-WKDZBvX_Ly4NyaWHuelGQg.JPEG%2FIMG%25EF%25BC%25BF1178.jpg%3Ftype%3Dw386
서울 강남구 대치동 890-60,FD6,음식점,음식점 > 중식,1665630571,02-6956-9872,명정루 선릉본점,서울 강남구 테헤란로70길 12,127.05325729595856,37.50478023261867,4.0,30,273,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 17.2, 16.7, 27.2, 30.6, 16.1, 16.1, 16.7, 37.8, 16.1, 16.1, 27.2, 21.1, 16.1, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD965D194D31144E5894272778ED49D06
서울 강남구 대치동 1019-15,FD6,음식점,음식점 > 중식,99687136,02-568-6010,미니하이보 대치점,서울 강남구 삼성로 225,127.061423347563,37.4970600546406,3.7,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffffbb1e3d215b8411dde3515c48693f4369c609f%3Foriginal
서울 강남구 대치동 890-54,FD6,음식점,음식점 > 중식 > 중국요리,905901780,02-508-8520,마라차이즈,서울 강남구 테헤란로64길 13,127.05144159181646,37.50405122293563,3.8,35,239,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F362bbb084b43b4d8461925a2a1e8f3785250e38d9b2709375af02a1476b08d96
서울 강남구 대치동 992,FD6,음식점,음식점 > 중식 > 중국요리,21751182,02-563-1688,왕재,서울 강남구 영동대로57길 28,127.06490518741292,37.499612545649946,3.5,37,83,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 36.7, 58.9, 71.7, 48.3, 36.7, 32.8, 48.3, 50.0, 30.6, 24.4, 35.0, 22.8, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F02f8ef0ddf8588bb5beb5c06a389fc67ca8a1e6b%3Foriginal
서울 강남구 대치동 999-1,FD6,음식점,음식점 > 중식 > 중국요리,509755072,02-555-2584,서래향 삼성점,서울 강남구 영동대로86길 28,127.066456487012,37.5082261954685,3.8,26,545,"[16.7, 16.7, 16.7, 16.7, 17.2, 17.2, 16.7, 17.2, 17.2, 17.2, 17.2, 40.6, 28.9, 25.6, 24.4, 25.6, 31.7, 29.4, 37.2, 25.6, 22.2, 20.6, 17.2, 16.7]",https://img1.kakaocdn.net/cthumb/local/C544x408.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFCCF07043E4641E2A94CFDA4B03A22CB
